id,time,value,event
chan_7,90,0.4048746097290761,0.0
chan_7,91,0.4192265082082782,0.0
chan_7,92,0.4425924060831905,0.0
chan_7,93,0.3865444657065158,0.0
chan_7,94,0.39681740356531314,0.0
chan_7,95,0.43534092053580453,0.0
chan_7,96,0.4418874005438611,0.0
chan_7,97,0.45946218148856843,0.0
chan_7,98,0.4797562695135458,0.0
chan_7,99,0.40557961526840547,0.0
chan_7,100,0.41942793836237247,0.0
chan_7,101,0.4323698257629167,0.0
chan_7,102,0.4439520596233253,0.0
chan_7,103,0.46953368919327154,0.0
chan_7,104,0.45256319871084605,0.0
chan_7,105,0.40613354819216374,0.0
chan_7,106,0.425621915600765,0.0
chan_7,107,0.4315641051465402,0.0
chan_7,108,0.44601671870278947,0.0
chan_7,109,0.4739147950448177,0.0
chan_7,110,0.49803605599758294,0.0
chan_7,111,0.41550005035753834,0.0
chan_7,112,0.42567227313928857,0.0
chan_7,113,0.44249169100614383,0.0
chan_7,114,0.4525128411723234,0.0
chan_7,115,0.4776412528955585,0.0
chan_7,116,0.5093161446268506,0.0
chan_7,117,0.4769362473562291,0.0
chan_7,118,0.44279383623728386,0.0
chan_7,119,0.47290764427434784,0.0
chan_7,120,0.4720012085809242,0.0
chan_7,121,0.4912881458354317,0.0
chan_7,122,0.5184308590996074,0.0
chan_7,123,0.556601873300433,0.0
chan_7,124,0.47507301843085914,0.0
chan_7,125,0.47023869473260094,0.0
chan_7,126,0.4989928492295297,0.0
chan_7,127,0.5012085809245641,0.0
chan_7,128,0.5201933729479302,0.0
chan_7,129,0.5529257729882158,0.0
chan_7,130,0.5850035250276968,0.0
chan_7,131,0.5151072615570547,0.0
chan_7,132,0.47577802397018765,0.0
chan_7,133,0.5037264578507394,0.0
chan_7,134,0.503776815389263,0.0
chan_7,135,0.5206465907946423,0.0
chan_7,136,0.5482928794440527,0.0
chan_7,137,0.5855071004129311,0.0
chan_7,138,0.5329338301943798,0.0
chan_7,139,0.4771880350488469,0.0
chan_7,140,0.4990432067680528,0.0
chan_7,141,0.5040789606204044,0.0
chan_7,142,0.5141001107865848,0.0
chan_7,143,0.5410917514351894,1.0
chan_7,144,0.580118843790915,1.0
chan_7,145,0.5634504985396309,1.0
chan_7,146,0.47033940980964806,1.0
chan_7,147,0.4936549501460368,1.0
chan_7,148,0.49869070399838833,1.0
chan_7,149,0.5051364689293987,1.0
chan_7,150,0.5241716184912875,1.0
chan_7,151,0.6110383724443547,1.0
chan_7,152,0.5381710142008256,1.0
chan_7,153,0.8399133850337388,1.0
chan_7,154,0.5090643569342328,1.0
chan_7,155,0.6881861214623823,1.0
chan_7,156,0.7620102729378586,1.0
chan_7,157,0.6249370530768452,1.0
chan_7,158,1.0,1.0
chan_7,159,0.5279987914190754,1.0
chan_7,160,0.5280995064961216,1.0
chan_7,161,0.6437707724846407,1.0
chan_7,162,0.4475778023970185,1.0
chan_7,163,0.5328834726558562,1.0
chan_7,164,0.5122368818612149,1.0
chan_7,165,0.34545271427132596,1.0
chan_7,166,0.3687178970691911,1.0
chan_7,167,0.3476684459663608,1.0
chan_7,168,0.34303555242219774,1.0
chan_7,169,0.34927988719911296,1.0
chan_7,170,0.32052573270218554,0.0
chan_7,171,0.2651827978648402,0.0
chan_7,172,0.278829690804713,0.0
chan_7,173,0.27167892033437324,0.0
chan_7,174,0.2774700372645782,0.0
chan_7,175,0.2968576895961319,0.0
chan_7,176,0.24478799476281576,0.0
chan_7,177,0.2057609024070901,0.0
chan_7,178,0.22288246550508584,0.0
chan_7,179,0.22001208580924558,0.0
chan_7,180,0.23174539228522528,0.0
chan_7,181,0.25742773693221865,0.0
chan_7,182,0.23174539228522528,0.0
chan_7,183,0.19161043408198175,0.0
chan_7,184,0.212257024876624,0.0
chan_7,185,0.20883271225702416,0.0
chan_7,186,0.2191056501158224,0.0
chan_7,187,0.2421190452210693,0.0
chan_7,188,0.23642864336791192,0.0
chan_7,189,0.18879041192466506,0.0
chan_7,190,0.20535804209890207,0.0
chan_7,191,0.20878235471850104,0.0
chan_7,192,0.22081780642562165,0.0
chan_7,193,0.24262262060630446,0.0
chan_7,194,0.2778225400342431,0.0
chan_7,195,0.2083291368717899,1.0
chan_7,196,0.20606304763823102,1.0
chan_7,197,0.22832107966562587,1.0
chan_7,198,0.23350790613354766,1.0
chan_7,199,0.2535502064659072,1.0
chan_7,200,0.28633296404471675,1.0
chan_7,201,0.31533890623426286,1.0
chan_7,202,0.37219256722731364,1.0
chan_7,203,0.23139288951555992,1.0
chan_7,204,0.4508006848625232,1.0
chan_7,205,0.3808037063148353,1.0
chan_7,206,0.26820425017625116,1.0
chan_7,207,0.5390270923557252,1.0
chan_7,208,0.32364790009064315,1.0
chan_7,209,0.38840769463188574,1.0
chan_7,210,0.30934635914996456,1.0
chan_7,211,0.24660086614966215,1.0
chan_7,212,0.48182092859300996,1.0
chan_7,213,0.30808742068687645,1.0
chan_7,214,0.4322691106858696,1.0
chan_7,215,0.4063349783462584,1.0
chan_7,216,0.3998388558767245,1.0
chan_7,217,0.40844999496424617,1.0
chan_7,218,0.3439419881156205,1.0
chan_7,219,0.36504179675697435,1.0
chan_7,220,0.3549702890522708,1.0
chan_7,221,0.36458857891026275,1.0
chan_7,222,0.3872998287843692,0.0
chan_7,223,0.41711149159029137,0.0
chan_7,224,0.3362372847215229,0.0
chan_7,225,0.33094974317655357,0.0
chan_7,226,0.34454627857790276,0.0
chan_7,227,0.3480209487360253,0.0
chan_7,228,0.3627253499848928,0.0
chan_7,229,0.38946520294088005,0.0
chan_7,230,0.41293181589283945,0.0
chan_7,231,0.31256924161546973,0.0
chan_7,232,0.3082888508409707,0.0
chan_7,233,0.3191157216235272,0.0
chan_7,234,0.3234464699365489,0.0
chan_7,235,0.3417262564205865,0.0
chan_7,236,0.36745895860610256,0.0
chan_7,237,0.39691811864236026,0.0
chan_7,238,0.2991237788296903,0.0
chan_7,239,0.28970691912579305,0.0
chan_7,240,0.30572061637627135,0.0
chan_7,241,0.3030516668345249,0.0
chan_7,242,0.3212810957800385,0.0
chan_7,243,0.3523516970490479,0.0
chan_7,244,0.3872494712458452,0.0
chan_7,245,0.3316547487158825,0.0
chan_7,246,0.29665625944203855,0.0
chan_7,247,0.31846107362272136,0.0
chan_7,248,0.3167992748514452,0.0
chan_7,249,0.3271225702487657,0.0
chan_7,250,0.3551213616678415,0.0
chan_7,251,0.38478195185819297,0.0
chan_7,252,0.40004028603081876,0.0
chan_7,253,0.3173028502366799,0.0
chan_7,254,0.3368415751838043,0.0
chan_7,255,0.3463591499647496,0.0
chan_7,256,0.3560781548997882,0.0
chan_7,257,0.3750125893846308,0.0
chan_7,258,0.40804713465605724,0.0
chan_7,259,0.4313123174539224,0.0
chan_7,260,0.33371940779534626,0.0
chan_7,261,0.3386544465706516,0.0
chan_7,262,0.352452412126095,0.0
chan_7,263,0.36050961828985795,0.0
chan_7,264,0.37536509215429525,0.0
chan_7,265,0.40437103434384136,0.0
chan_7,266,0.43473663007352137,0.0
chan_7,267,0.3364890724141403,0.0
chan_7,268,0.3269211400946723,0.0
chan_7,269,0.34434484842380897,0.0
chan_7,270,0.3422298318058212,0.0
chan_7,271,0.35834424413334665,0.0
chan_7,272,0.3870983986302745,0.0
chan_7,273,0.4173129217443847,0.0
chan_7,274,0.3363379997985696,0.0
chan_7,275,0.31715177762110924,0.0
chan_7,276,0.3359854970289051,0.0
chan_7,277,0.3301943800987006,0.0
chan_7,278,0.3385033739550809,0.0
chan_7,279,0.3630778527545564,0.0
chan_7,280,0.3907744989424913,0.0
chan_7,281,0.34278376472957994,0.0
chan_7,282,0.3128713868466102,0.0
chan_7,283,0.33759693826165815,0.0
chan_7,284,0.3280290059421893,0.0
chan_7,285,0.33784872595427506,0.0
chan_7,286,0.3571356632087821,0.0
chan_7,287,0.3882062644777924,0.0
chan_7,288,0.3127203142310404,0.0
chan_7,289,0.2978144828280791,0.0
chan_7,290,0.31674891731292165,0.0
chan_7,291,0.31292174438513465,0.0
chan_7,292,0.32319468224393155,0.0
chan_7,293,0.35038775304663083,0.0
chan_7,294,0.38035048846812325,0.0
chan_7,295,0.30536811360660643,0.0
chan_7,296,0.2799879141907544,0.0
chan_7,297,0.2935844495921036,0.0
chan_7,298,0.2834122268103534,0.0
chan_7,299,0.28366401450297074,0.0
chan_7,300,0.3088931413032525,0.0
chan_7,301,0.3386544465706516,0.0
chan_7,302,0.356279585053882,0.0
chan_7,303,0.27006747910162154,0.0
chan_7,304,0.2694128311008157,0.0
chan_7,305,0.2780239701883369,0.0
chan_7,306,0.2793836237284717,0.0
chan_7,307,0.2971094772887497,0.0
chan_7,308,0.32485648101520814,0.0
chan_7,309,0.35320777520394797,0.0
chan_7,310,0.3680632490683857,0.0
chan_7,311,0.2806425621915598,0.0
chan_7,312,0.28910262866351033,0.0
chan_7,313,0.2989223486755961,0.0
chan_7,314,0.3013395105247252,0.0
chan_7,315,0.3229932520898373,0.0
chan_7,316,0.35129418874005447,0.0
chan_7,317,0.38075334877631173,0.0
chan_7,318,0.3025480914492902,0.0
chan_7,319,0.3071809849934528,0.0
chan_7,320,0.329287944405277,0.0
chan_7,321,0.33205760902407144,0.0
chan_7,322,0.34887702689092537,0.0
chan_7,323,0.3760700976936242,0.0
chan_7,324,0.374760801692013,0.0
chan_7,325,0.3091952865343939,0.0
chan_7,326,0.32123073824151405,0.0
chan_7,327,0.32530969886191885,0.0
chan_7,328,0.33089938563803,0.0
chan_7,329,0.34902809950649605,0.0
chan_7,330,0.37627152784771845,0.0
chan_7,331,0.3461073622721318,0.0
chan_7,332,0.29645482928794387,0.0
chan_7,333,0.3032027394500951,0.0
chan_7,334,0.3016920132943901,0.0
chan_7,335,0.3064759794541243,0.0
chan_7,336,0.3253096988619193,0.0
chan_7,337,0.3500352502769668,0.0
chan_7,338,0.37239399738140744,0.0
chan_7,339,0.29897270621411964,0.0
chan_7,340,0.2833618692718298,0.0
chan_7,341,0.29736126498136706,0.0
chan_7,342,0.2918219357437808,0.0
chan_7,343,0.3030516668345249,0.0
chan_7,344,0.3294893745593712,0.0
chan_7,345,0.3523516970490479,0.0
chan_7,346,0.37506294692315434,0.0
chan_7,347,0.29539732097895044,0.0
chan_7,348,0.2943398126699561,0.0
chan_7,349,0.306979554839359,0.0
chan_7,350,0.308188135763924,0.0
chan_7,351,0.3216335985497025,0.0
chan_7,352,0.3463591499647496,0.0
chan_7,353,0.36927182999294983,0.0
chan_7,354,0.32838150871185423,0.0
chan_7,355,0.30733205760902393,0.0
chan_7,356,0.33064759794541265,0.0
chan_7,357,0.32591398932420157,0.0
chan_7,358,0.3354819216436704,0.0
chan_7,359,0.3627757075234159,0.0
chan_7,360,0.386292678013898,0.0
chan_7,361,0.3915802195588678,0.0
chan_7,362,0.3165978446973514,0.0
chan_7,363,0.3200725148554735,0.0
chan_7,364,0.3282807936348071,0.0
chan_7,365,0.33291368717897063,0.0
chan_7,366,0.3498841776613957,0.0
chan_7,367,0.3764226004632891,0.0
chan_7,368,0.40185315741766514,0.0
chan_7,369,0.35597743982274066,0.0
chan_7,370,0.31669855977439765,0.0
chan_7,371,0.32989223486755925,0.0
chan_7,372,0.33084902809950645,0.0
chan_7,373,0.34061839057306864,0.0
chan_7,374,0.3649410816799272,0.0
chan_7,375,0.39445059925470805,0.0
chan_7,376,0.42013294390170186,0.0
chan_7,377,0.37868868969684755,0.0
chan_7,378,0.3396112398025979,1.0
chan_7,379,0.35688387551616385,1.0
chan_7,380,0.3573874509013999,1.0
chan_7,381,0.36695538322086785,1.0
chan_7,382,0.3889616275556449,1.0
chan_7,383,0.41429146943297335,1.0
chan_7,384,0.4450599254708423,1.0
chan_7,385,0.38392587370329334,1.0
chan_7,386,0.38216335985496963,1.0
chan_7,387,0.6730285023668037,1.0
chan_7,388,0.4575485950246754,1.0
chan_7,389,0.8532581327424715,1.0
chan_7,390,0.400241716184913,1.0
chan_7,391,0.5062946923154392,1.0
chan_7,392,0.7159331251888403,1.0
chan_7,393,0.43725450699969715,1.0
chan_7,394,0.9034142411118942,1.0
chan_7,395,0.42567227313928857,1.0
chan_7,396,0.4840366602880448,1.0
chan_7,397,0.6281095780038273,1.0
chan_7,398,0.5347970591197497,1.0
chan_7,399,0.4940074529157017,1.0
chan_7,400,0.39248665525229054,1.0
chan_7,401,0.38755161647698655,1.0
chan_7,402,0.3778326115419479,1.0
chan_7,403,0.3838755161647698,1.0
chan_7,404,0.4157014805116326,1.0
chan_7,405,0.3412730385738745,0.0
chan_7,406,0.30979957699667615,0.0
chan_7,407,0.3249571960922544,0.0
chan_7,408,0.31569140900392734,0.0
chan_7,409,0.32364790009064315,0.0
chan_7,410,0.35048846812367795,0.0
chan_7,411,0.30546882868365355,0.0
chan_7,412,0.2582334575485947,0.0
chan_7,413,0.27127606002618565,0.0
chan_7,414,0.266139591096787,0.0
chan_7,415,0.27515359049249666,0.0
chan_7,416,0.29897270621411964,0.0
chan_7,417,0.3260147044012487,0.0
chan_7,418,0.25687380400845994,0.0
chan_7,419,0.2356229227515354,0.0
chan_7,420,0.25455735723637796,0.0
chan_7,421,0.2524423406183902,0.0
chan_7,422,0.26231241816899953,0.0
chan_7,423,0.28960620404874593,0.0
chan_7,424,0.3163460570047336,0.0
chan_7,425,0.31261959915399373,0.0
chan_7,426,0.24675193876523327,0.0
chan_7,427,0.25908953570349436,0.0
chan_7,428,0.26009668647396467,0.0
chan_7,429,0.2650820827877931,0.0
chan_7,430,0.2806425621915598,0.0
chan_7,431,0.30979957699667615,1.0
chan_7,432,0.3365897874911865,1.0
chan_7,433,0.2786786181891432,1.0
chan_7,434,0.27611038372444296,1.0
chan_7,435,0.30934635914996456,1.0
chan_7,436,0.3113606606909052,1.0
chan_7,437,0.3272232853258128,1.0
chan_7,438,0.35567529459160063,1.0
chan_7,439,0.3876019740155101,1.0
chan_7,440,0.3135260348474165,1.0
chan_7,441,0.3091449289958703,1.0
chan_7,442,0.32812972101923643,1.0
chan_7,443,0.5697955483935941,1.0
chan_7,444,0.519941585255312,1.0
chan_7,445,0.8955584651022246,1.0
chan_7,446,0.6438714875616878,1.0
chan_7,447,0.914492899587068,1.0
chan_7,448,0.4591096787189035,1.0
chan_7,449,0.5791116930204452,1.0
chan_7,450,0.6717192063651924,1.0
chan_7,451,0.5559975828381507,1.0
chan_7,452,0.9404773894652019,1.0
chan_7,453,0.6730285023668037,1.0
chan_7,454,0.5878235471850131,1.0
chan_7,455,0.5383724443549198,1.0
chan_7,456,0.5455232148252591,1.0
chan_7,457,0.5354517071205556,1.0
chan_7,458,0.5473360862121055,0.0
chan_7,459,0.5721623527041997,0.0
chan_7,460,0.605096182898579,0.0
chan_7,461,0.5117836640145028,0.0
chan_7,462,0.5101722227817498,0.0
chan_7,463,0.5282505791116923,0.0
chan_7,464,0.5310706012690094,0.0
chan_7,465,0.547033940980965,0.0
chan_7,466,0.5788095477893038,0.0
chan_7,467,0.49994964246147644,0.0
chan_7,468,0.4812166381307281,0.0
chan_7,469,0.5067479101621508,0.0
chan_7,470,0.5050357538523516,0.0
chan_7,471,0.5197905126397413,0.0
chan_7,472,0.5490986000604292,0.0
chan_7,473,0.5355020646590791,0.0
chan_7,474,0.46626044918924325,0.0
chan_7,475,0.47673481720213484,0.0
chan_7,476,0.48146842582334504,0.0
chan_7,477,0.49164064860509527,0.0
chan_7,478,0.5170208480209482,0.0
chan_7,479,0.5520696948333161,0.0
chan_7,480,0.5526739852955989,0.0
chan_7,481,0.4659079464195788,0.0
chan_7,482,0.474569443045624,0.0
chan_7,483,0.48524524121260937,0.0
chan_7,484,0.49516567630174224,0.0
chan_7,485,0.5192869372545066,0.0
chan_7,486,0.5530264880652629,0.0
chan_7,487,0.5895357034948132,0.0
chan_7,488,0.48846812367811454,0.0
chan_7,489,0.48725954275355,0.0
chan_7,490,0.5337899083492794,0.0
chan_7,491,0.5351999194279378,0.0
chan_7,492,0.5466310806727761,0.0
chan_7,493,0.5765434585557458,0.0
chan_7,494,0.6112901601369725,0.0
chan_7,495,0.5209990935643063,0.0
chan_7,496,0.5257327021855169,0.0
chan_7,497,0.5504078960620404,0.0
chan_7,498,0.5489978849833812,0.0
chan_7,499,0.5679826770067478,0.0
chan_7,500,0.5965857588881054,0.0
chan_7,501,0.5611340517675489,0.0
chan_7,502,0.5215026689495414,0.0
chan_7,503,0.5486957397522403,0.0
chan_7,504,0.5450699969785471,0.0
chan_7,505,0.5586665323798963,0.0
chan_7,506,0.5798670560982977,0.0
chan_7,507,0.6125994561385837,0.0
chan_7,508,0.5169201329439015,0.0
chan_7,509,0.5081579212408092,0.0
chan_7,510,0.5196897975626942,0.0
chan_7,511,0.5178265686373251,0.0
chan_7,512,0.5336388357337092,0.0
chan_7,513,0.5602276160741262,0.0
chan_7,514,0.5748816597844697,0.0
chan_7,515,0.48338201228723854,0.0
chan_7,516,0.47915197905126394,0.0
chan_7,517,0.48433880551918573,0.0
chan_7,518,0.4829791519790514,0.0
chan_7,519,0.4994460670762413,0.0
chan_7,520,0.5244737637224288,0.0
chan_7,521,0.5514150468325103,0.0
chan_7,522,0.46419579010977907,0.0
chan_7,523,0.4490885285527244,0.0
chan_7,524,0.4623829187229327,0.0
chan_7,525,0.45628965656158726,0.0
chan_7,526,0.4715983482727366,0.0
chan_7,527,0.49697854768858907,0.0
chan_7,528,0.5235673280290056,0.0
chan_7,529,0.4917413636821424,0.0
chan_7,530,0.44415348977741953,0.0
chan_7,531,0.46248363379997937,0.0
chan_7,532,0.45865646087219236,0.0
chan_7,533,0.4673179574982367,0.0
chan_7,534,0.48912277167891993,0.0
chan_7,535,0.5164669150971894,0.0
chan_7,536,0.5084600664719505,0.0
chan_7,537,0.44878638332158305,0.0
chan_7,538,0.46913082888508395,0.0
chan_7,539,0.47169906334978284,0.0
chan_7,540,0.4792023365897875,0.0
chan_7,541,0.5043811058515453,0.0
chan_7,542,0.5382213717393491,0.0
chan_7,543,0.5113808037063148,0.0
chan_7,544,0.4515560479403762,0.0
chan_7,545,0.46444757780239687,0.0
chan_7,546,0.4663108067277668,0.0
chan_7,547,0.4747708731997178,0.0
chan_7,548,0.49778426830496514,0.0
chan_7,549,0.5278980763420282,0.0
chan_7,550,0.5046328935441631,0.0
chan_7,551,0.44470742270117825,0.0
chan_7,552,0.45689394702386865,0.0
chan_7,553,0.4603182596434685,0.0
chan_7,554,0.4667640245744784,0.0
chan_7,555,0.49043206768053116,0.0
chan_7,556,0.5196394400241715,0.0
chan_7,557,0.5203948031020245,0.0
chan_7,558,0.4401752442340614,0.0
chan_7,559,0.4450095679323196,0.0
chan_7,560,0.4526135562493705,0.0
chan_7,561,0.45508107563702227,0.0
chan_7,562,0.47361264981367635,0.0
chan_7,563,0.49934535199919416,0.0
chan_7,564,0.5233658978749118,0.0
chan_7,565,0.4403263168496321,0.0
chan_7,566,0.4325208983784865,0.0
chan_7,567,0.44566421593312455,0.0
chan_7,568,0.445664215933125,0.0
chan_7,569,0.4558867962533988,0.0
chan_7,570,0.4786484036660288,0.0
chan_7,571,0.49974821230738264,0.0
chan_7,572,0.42703192667942336,0.0
chan_7,573,0.43206768053177536,0.0
chan_7,574,0.4376573673078856,0.0
chan_7,575,0.4411823950045317,0.0
chan_7,576,0.4559875113304459,0.0
chan_7,577,0.482223788901198,0.0
chan_7,578,0.4553328633296405,0.0
chan_7,579,0.4079967771175337,0.0
chan_7,580,0.41897472051566087,0.0
chan_7,581,0.41464397220263827,0.0
chan_7,582,0.42063651928693657,0.0
chan_7,583,0.4439520596233253,0.0
chan_7,584,0.4688790411924666,0.0
chan_7,585,0.44445563500856045,0.0
chan_7,586,0.39213415248262606,0.0
chan_7,587,0.39611239802598464,0.0
chan_7,588,0.39661597341121935,0.0
chan_7,589,0.40270923557256477,0.0
chan_7,590,0.42350689898277727,0.0
chan_7,591,0.447980662705207,0.0
chan_7,592,0.47386443750629414,0.0
chan_7,593,0.40210494511028294,0.0
chan_7,594,0.38523516970490457,0.0
chan_7,595,0.39802598448987814,0.0
chan_7,596,0.3953570349481317,0.0
chan_7,597,0.40814784973310525,0.0
chan_7,598,0.4359955685366095,0.0
chan_7,599,0.46062040487460987,0.0
chan_7,600,0.48297915197905095,0.0
chan_7,601,0.4020545875717594,0.0
chan_7,602,0.40588176049954683,0.0
chan_7,603,0.41655755866653177,0.0
chan_7,604,0.4185718602074733,0.0
chan_7,605,0.43685164669151,0.0
chan_7,606,0.4625339913385029,0.0
chan_7,607,0.4901802799879138,0.0
chan_7,608,0.42330546882868303,0.0
chan_7,609,0.42063651928693657,0.0
chan_7,610,0.43720414946117403,0.0
chan_7,611,0.43957095377178,0.0
chan_7,612,0.45744787994762737,0.0
chan_7,613,0.4881659784469732,0.0
chan_7,614,0.5152583341726253,0.0
chan_7,615,0.4291469432974111,0.0
chan_7,616,0.4191257931312311,0.0
chan_7,617,0.4333769765333866,0.0
chan_7,618,0.4327726860711043,0.0
chan_7,619,0.44893745593715373,0.0
chan_7,620,0.47834625843488743,0.0
chan_7,621,0.5082082787793327,0.0
chan_7,622,0.4248161949843885,0.0
chan_7,623,0.41162251989122733,0.0
chan_7,624,0.42808943498841767,0.0
chan_7,625,0.42753550206465896,0.0
chan_7,626,0.44153489777419663,0.0
chan_7,627,0.46913082888508395,0.0
chan_7,628,0.5001007150770471,0.0
chan_7,629,0.44652029408802507,0.0
chan_7,630,0.4120253801994158,0.0
chan_7,631,0.4308087420686877,0.0
chan_7,632,0.4289958706818404,0.0
chan_7,633,0.4384127303857386,0.0
chan_7,634,0.46364185718602036,0.0
chan_7,635,0.4902306375264369,0.0
chan_7,636,0.4704401248866952,0.0
chan_7,637,0.42184510021150157,0.0
chan_7,638,0.4434988417766137,0.0
chan_7,639,0.4400745291570143,0.0
chan_7,640,0.4515560479403762,1.0
chan_7,641,0.4725551415046829,1.0
chan_7,642,0.5047336086212102,1.0
chan_7,643,0.4314633900694931,1.0
chan_7,644,0.41932722328532535,1.0
chan_7,645,0.4430959814684252,1.0
chan_7,646,0.4436499143921844,1.0
chan_7,647,0.41172323496827445,1.0
chan_7,648,0.5267398529559868,1.0
chan_7,649,0.524977339107664,1.0
chan_7,650,0.3224896767046026,1.0
chan_7,651,0.6262463490784564,1.0
chan_7,652,0.3116628059220461,1.0
chan_7,653,0.4747708731997178,1.0
chan_7,654,0.5418974720515659,1.0
chan_7,655,0.3475677308893137,1.0
chan_7,656,0.5592204653036554,1.0
chan_7,657,0.4655050861113903,1.0
chan_7,658,0.27334071910564983,1.0
chan_7,659,0.5879746198005833,1.0
chan_7,660,0.464548292879444,1.0
chan_7,661,0.41308288850840924,1.0
chan_7,662,0.4565918017927282,1.0
chan_7,663,0.37647295800181224,1.0
chan_7,664,0.33351797764125246,1.0
chan_7,665,0.35345956289656577,1.0
chan_7,666,0.34087017826568644,1.0
chan_7,667,0.3502870379695837,0.0
chan_7,668,0.37445865646087206,0.0
chan_7,669,0.34424413334676185,0.0
chan_7,670,0.3124685265384226,0.0
chan_7,671,0.3351294188740055,0.0
chan_7,672,0.3338201228723934,0.0
chan_7,673,0.3458052170409913,0.0
chan_7,674,0.3718400644576487,0.0
chan_7,675,0.3274750730184306,0.0
chan_7,676,0.3060731191459358,0.0
chan_7,677,0.31740356531372704,0.0
chan_7,678,0.31579212408097446,0.0
chan_7,679,0.3313022459462176,0.0
chan_7,680,0.35638030013092914,0.0
chan_7,681,0.377480108772283,0.0
chan_7,682,0.2999798569845904,0.0
chan_7,683,0.2978144828280791,0.0
chan_7,684,0.3101017222278175,0.0
chan_7,685,0.3175546379292977,0.0
chan_7,686,0.3368415751838043,0.0
chan_7,687,0.3671568133749621,0.0
chan_7,688,0.3955081075637019,0.0
chan_7,689,0.3780843992345657,0.0
chan_7,690,0.31750428039077416,0.0
chan_7,691,0.32868365394299515,0.0
chan_7,692,0.3352804914895753,1.0
chan_7,693,0.3433880551918618,1.0
chan_7,694,0.36529358444959215,1.0
chan_7,695,0.3945009567932316,1.0
chan_7,696,0.42567227313928857,1.0
chan_7,697,0.424514049753248,1.0
chan_7,698,0.35401349582032404,1.0
chan_7,699,0.37345150569040175,1.0
chan_7,700,0.37012790814784946,1.0
